Location,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Car_Age,Brand,Model,Price_log,Kilometers_Driven_log
Chennai,Petrol,Automatic,Fourth & Above,9.7,1995.0,163.5,5.0,14,Maruti,GrandVitara,1.7047480922384253,11.251560700835821
Kolkata,Petrol,Automatic,First,14.33,1984.0,226.6,4.0,10,Audi,TT40,3.5553480614894135,8.85366542803745
Mumbai,Petrol,Automatic,Second,14.74,1991.0,184.0,5.0,11,Mercedes-Benz,NewC-Class,2.277267285009756,10.778956289890028
Mumbai,Diesel,Manual,First,21.64,1461.0,84.8,5.0,9,Nissan,Sunny2011-2014,1.4469189829363254,10.757902880692196
Ahmedabad,Petrol,Manual,First,18.9,998.0,67.1,5.0,7,Maruti,WagonR,1.1631508098056809,10.84991944132227
Bangalore,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,8,Maruti,SwiftDzire,1.9242486522741338,10.157703323404748
Delhi,Diesel,Manual,First,25.8,1498.0,98.6,5.0,7,Honda,AmazeS,1.5040773967762742,10.778956289890028
Delhi,Diesel,Manual,First,28.4,1248.0,74.0,5.0,10,Maruti,SwiftZDI,1.2669476034873244,10.858998997563564
Hyderabad,CNG,Manual,Second,18.48,1495.0,93.7,5.0,12,Hyundai,AccentExecutive,0.6418538861723947,11.46831505345168
Hyderabad,Diesel,Manual,First,10.5,2609.0,120.0,7.0,14,Mahindra,ScorpioLX,1.2809338454620642,11.782952602183288
Kochi,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,7,Mercedes-Benz,E-ClassE250,3.0819099697950434,10.647232785859165
Mumbai,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,10,Toyota,Fortuner4x2,2.6026896854443837,11.238488619268468
Bangalore,Petrol,Manual,First,22.7,799.0,53.64,5.0,6,Datsun,redi-GOT,0.9783261227936078,9.927545817629198
Delhi,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,12,Honda,CityV,1.3217558399823195,10.668955394675699
Pune,Petrol,Automatic,First,19.16,2494.0,158.2,5.0,4,Toyota,CamryHybrid,3.4657359027997265,9.740968623038354
Coimbatore,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6,Honda,Cityi,2.0881534822818573,11.0154273014151
Kochi,Diesel,Manual,First,19.33,1968.0,138.1,5.0,10,Volkswagen,Jetta2012-2014,1.7298840655099674,10.981471873408271
Hyderabad,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,9,Audi,A62011-2015,3.177637076851603,11.1588328981095
Coimbatore,Diesel,Manual,First,20.77,1248.0,88.76,7.0,6,Maruti,ErtigaVDI,2.0149030205422647,11.3600889212877
Jaipur,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,6,Mercedes-Benz,NewC-Class,3.295836866004329,10.971726540682342
Mumbai,Diesel,Manual,Second,19.3,1248.0,73.9,5.0,14,Maruti,SwiftDzire,1.0473189942805592,11.418614785498987
Pune,Diesel,Manual,First,19.01,1461.0,108.45,5.0,10,Renault,Duster110PS,1.8484548129046001,11.211820372186306
Hyderabad,Diesel,Manual,First,21.1,1248.0,73.9,5.0,12,Maruti,RitzVDi,1.1939224684724346,11.28129601000572
Bangalore,Petrol,Manual,First,19.1,1197.0,85.8,5.0,9,Maruti,SwiftDzire,1.6094379124341003,10.561603232924144
Coimbatore,Diesel,Manual,First,22.9,1248.0,74.0,5.0,8,Maruti,SwiftZDi,1.8656293177945105,11.000815683693476
Jaipur,Petrol,Manual,First,21.1,814.0,55.2,5.0,5,Hyundai,EONSportz,1.3217558399823195,10.058780436942163
Kochi,Petrol,Manual,Third,17.3,993.0,60.0,5.0,19,Maruti,ZenVXI,0.41871033485818504,11.02671114967651
Coimbatore,Petrol,Manual,First,15.1,1196.0,73.0,7.0,10,Maruti,Eeco7,1.2837077723447896,10.944841422363956
Coimbatore,Diesel,Automatic,First,14.16,1968.0,174.3,5.0,5,Audi,Q530,3.778263015248622,10.604553298340369
Chennai,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,8,Audi,Q32.0,2.995732273553991,11.002099841204238
Pune,Diesel,Automatic,Second,18.23651296194153,799.0,112.3128981777716,2.0,14,Smart,FortwoCDI,1.0986122886681098,11.542484267211773
Hyderabad,Diesel,Manual,First,19.3,1248.0,73.9,5.0,12,Maruti,SwiftDzire,1.2947271675944,11.77528972943772
Mumbai,Diesel,Manual,First,14.07,1978.0,83.1,10.0,9,Tata,SumoDX,1.6582280766035324,9.903487552536127
Hyderabad,Diesel,Automatic,First,15.97,2993.0,258.0,7.0,6,BMW,X52014-2019,4.060443010546419,11.238488619268468
Mumbai,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,7,Honda,Cityi-VTEC,2.157559320943788,10.308952660644293
Delhi,Diesel,Manual,First,25.0,1396.0,69.01,5.0,7,Tata,IndigoeCS,0.9162907318741551,11.918390573078392
Chennai,Petrol,Automatic,First,16.93,1197.0,103.6,5.0,8,Volkswagen,VentoTSI,2.0476928433652555,10.239959789157341
Bangalore,Petrol,Manual,First,23.1,998.0,67.04,5.0,7,Maruti,CelerioVXI,1.423108334242607,11.211820372186306
Delhi,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11,Toyota,Fortuner3.0,2.3841650799864684,11.225243392518447
Delhi,Petrol,Automatic,Second,11.3,2360.0,170.0,5.0,12,Mitsubishi,Outlander2.4,1.7101878155342434,11.238488619268468
Pune,Diesel,Automatic,First,15.5,1896.0,105.0,5.0,8,Volkswagen,Jetta2007-2011,2.4423470353692043,11.080433396801446
Hyderabad,Petrol,Manual,First,9.0,3436.0,112.3128981777716,2.0,12,Porsche,Cayman2009-2012,3.6888794541139363,9.210340371976184
Kolkata,Diesel,Manual,First,19.67,1582.0,126.2,5.0,7,Hyundai,Creta1.6,2.224623551524334,10.668955394675699
Pune,Petrol,Manual,First,17.5,1198.0,75.0,5.0,11,Skoda,Fabia1.2,0.8285518175661483,10.768274441543168
Chennai,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7,Ford,EcoSport1.5,1.9459101490553132,11.289781913656018
Bangalore,Petrol,Manual,Second,18.2,1061.0,64.0,5.0,15,Maruti,ZenEstilo,0.5007752879124892,11.002099841204238
Ahmedabad,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5,Maruti,Ciaz1.4,2.1102132003465894,8.700514248543275
Kochi,Petrol,Automatic,First,14.74,1991.0,181.03,5.0,11,Mercedes-Benz,NewC-Class,2.2126603854660587,11.180287866716585
Hyderabad,Petrol,Manual,First,17.8,1198.0,86.7,5.0,6,Honda,AmazeSX,1.8718021769015913,10.404262840448617
Kolkata,Diesel,Manual,First,23.59,1364.0,67.05,5.0,10,Toyota,EtiosGD,1.0818051703517284,11.002099841204238
Jaipur,Diesel,Manual,First,19.87,1461.0,83.8,5.0,7,Renault,Duster85PS,1.749199854809259,11.418614785498987
Hyderabad,LPG,Manual,First,36.68,998.0,58.2,5.0,10,Maruti,WagonR,1.0473189942805592,11.184421397998193
Kolkata,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,11,Volkswagen,PoloPetrol,0.7419373447293773,10.668955394675699
Coimbatore,Diesel,Manual,First,19.67,1582.0,126.2,5.0,5,Hyundai,Creta1.6,2.60638654732571,11.063038139309317
Kolkata,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,10,Jaguar,XFDiesel,3.0204248861443626,10.680746075714726
Mumbai,Diesel,Manual,First,16.3,1956.0,170.0,5.0,5,Jeep,Compass2.0,2.995732273553991,10.858998997563564
Kochi,Diesel,Automatic,First,15.68,1999.0,177.0,5.0,4,Land Rover,RoverRange,4.089666972670989,10.355422675029144
Kolkata,Diesel,Manual,First,27.39,1248.0,74.0,5.0,6,Maruti,BalenoAlpha,1.8718021769015913,10.275051108968611
Ahmedabad,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6,Maruti,CiazZDi,2.0149030205422647,10.933106969717286
Jaipur,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,15,Maruti,SX4Vxi,0.7654678421395714,11.238488619268468
Coimbatore,Diesel,Manual,First,22.7,1582.0,126.24,5.0,7,Hyundai,ElantraCRDi,2.1329823086078656,10.889584158654246
Bangalore,Diesel,Manual,First,13.5,2477.0,175.56,7.0,9,Mitsubishi,PajeroSport,2.5249283241374862,11.790557201568507
Pune,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5,Volkswagen,Ameo1.2,1.7011051009599243,9.602382459752207
Hyderabad,Petrol,Manual,First,18.5,1197.0,85.8,5.0,9,Maruti,RitzVXi,1.4350845252893227,10.475398868279957
Hyderabad,Diesel,Manual,First,16.8,1493.0,110.0,5.0,9,Hyundai,VernaCRDi,1.9740810260220096,11.326186164299726
Jaipur,Diesel,Manual,First,23.4,1248.0,74.0,5.0,8,Maruti,SwiftDzire,1.5686159179138452,11.472103470449973
Kochi,Diesel,Manual,First,25.32,1198.0,77.0,6.0,5,Mahindra,KUV100,1.763017000362401,10.584764560525587
Coimbatore,Diesel,Manual,First,13.68,2393.0,147.8,7.0,4,Toyota,InnovaCrysta,2.91180703861623,11.430152366503295
Pune,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6,Maruti,BalenoDelta,1.766441661243765,9.611127890533236
Mumbai,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6,Honda,JazzVX,1.8261608959453874,10.545341438708522
Delhi,Petrol,Manual,First,17.0,1197.0,80.0,5.0,9,Hyundai,i201.2,1.2947271675944,11.170435156023453
Delhi,Diesel,Manual,First,23.0,1396.0,90.0,5.0,10,Hyundai,i20Sportz,1.308332819650179,11.170435156023453
Pune,Diesel,Automatic,First,19.27,2143.0,167.62,5.0,7,Mercedes-Benz,NewC-Class,3.4011973816621555,10.819778284410283
Kochi,Petrol,Manual,First,19.1,1197.0,82.0,5.0,6,Hyundai,Xcent1.2,1.5789787049493917,10.782346370401418
Coimbatore,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,5,Hyundai,Grandi10,1.9358598132018119,9.860997500915175
Kolkata,Petrol,Manual,First,22.74,796.0,47.3,5.0,6,Maruti,Alto800,0.9555114450274363,10.165851817003619
Kolkata,Petrol,Manual,First,18.2,1199.0,82.5,5.0,8,Chevrolet,SailHatchback,0.636576829071551,10.529425983402623
Mumbai,Diesel,Automatic,First,18.23651296194153,1950.0,194.0,5.0,4,Mercedes-Benz,C-ClassProgressive,3.676300671907076,9.06900719585954
Mumbai,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,10,Skoda,SuperbElegance,2.302585092994046,11.461632170582678
Kolkata,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,13,Audi,A42.0,2.2975725511705014,10.4341158035983
Mumbai,Diesel,Manual,Second,12.8,2494.0,102.0,8.0,8,Toyota,Innova2.5,2.2460147415056513,11.461632170582678
Coimbatore,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,5,Mercedes-Benz,CLA200,3.34109345759245,9.524347869595513
Jaipur,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,14,Hyundai,i10Era,0.5877866649021191,11.33857207782545
Kolkata,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,14,Maruti,SwiftDzire,0.3364722366212129,10.757902880692196
Ahmedabad,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,7,Skoda,Rapid1.5,1.9810014688665833,11.002116507732017
Hyderabad,Diesel,Manual,First,21.1,1248.0,73.9,5.0,10,Maruti,RitzVDi,1.2809338454620642,11.472103470449973
Jaipur,Petrol,Manual,Second,14.4,1599.0,94.0,5.0,18,Hyundai,AccentGLS,0.1823215567939546,10.764265574480024
Coimbatore,Petrol,Manual,Second,17.8,1198.0,86.7,5.0,8,Honda,AmazeSX,1.5973653311998313,10.24870713362901
Delhi,Petrol,Manual,Second,18.9,998.0,67.1,5.0,15,Maruti,WagonR,0.22314355131420976,11.082142548877775
Chennai,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,9,Volkswagen,PoloDiesel,1.5686159179138452,11.127262984158243
Kochi,Diesel,Automatic,First,12.62,2198.0,158.0,7.0,3,Ford,Endeavour2.2,3.4388142452334622,9.324472306021095
Pune,Petrol,Manual,Second,17.0,1197.0,80.0,5.0,11,Hyundai,i201.2,1.1939224684724346,10.644948593374624
Bangalore,Diesel,Manual,First,25.44,936.0,57.6,5.0,10,Chevrolet,BeatDiesel,0.8754687373538999,11.082142548877775
Kolkata,Petrol,Manual,First,14.8,1799.0,130.2,5.0,12,Honda,Civic2010-2013,0.6931471805599453,10.545341438708522
Pune,Petrol,Manual,First,20.51,998.0,67.04,5.0,8,Maruti,WagonR,1.1314021114911006,10.839580911706463
Kochi,Petrol,Manual,First,15.0,1598.0,103.6,5.0,8,Skoda,Rapid1.6,1.6272778305624314,10.429841977919745
Pune,Petrol,Manual,Second,15.4,1590.0,94.0,5.0,16,Maruti,BalenoVxi,0.04879016416943204,11.891361900690473
Bangalore,Diesel,Manual,Second,22.77,1498.0,98.59,5.0,7,Ford,EcoSport1.5,1.9459101490553132,10.75868980502856
Ahmedabad,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,12,Hyundai,AccentGLE,0.9162907318741551,10.968198289528557
Mumbai,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,10,BMW,5Series,2.8622008809294686,11.02255584977162
Chennai,Petrol,Manual,First,20.92,998.0,67.1,5.0,11,Maruti,AltoK10,0.7419373447293773,11.420930782824222
Bangalore,Diesel,Automatic,First,15.73,1968.0,174.33,5.0,9,Audi,Q32012-2015,2.8763855159214247,11.33857207782545
Mumbai,LPG,Manual,First,24.22,1061.0,57.5,5.0,14,Maruti,WagonR,0.371563556432483,11.07016339211767
Bangalore,Petrol,Automatic,Second,11.3,1794.0,125.0,5.0,17,Toyota,CorollaH4,0.8960880245566357,11.112447898373103
Pune,Diesel,Automatic,First,13.5,2400.0,215.0,5.0,11,Volvo,XC60D5,2.624668592163159,11.580359789219825
Kolkata,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6,Honda,Jazz1.5,1.766441661243765,10.211339831777291
Delhi,Diesel,Manual,First,28.09,1248.0,88.5,5.0,5,Maruti,Ciaz1.3,2.186051276738094,10.178160370394268
Mumbai,Petrol,Manual,First,20.4,1197.0,81.8,5.0,6,Maruti,SwiftVXI,1.6389967146756448,9.11679862756782
Kochi,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,7,Mercedes-Benz,NewC-Class,2.8069901489571136,11.06637270205724
Chennai,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,12,Maruti,WagonR,0.5007752879124892,11.805595078933049
Pune,Petrol,Automatic,First,15.5,1595.0,120.7,5.0,7,Mercedes-Benz,AClass,2.772588722239781,9.305650551780507
Pune,Petrol,Manual,First,18.23651296194153,1086.0,62.0,5.0,14,Hyundai,SantroXing,0.371563556432483,11.440354772135393
Coimbatore,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,5,Maruti,SwiftDzire,2.089391872533004,10.120693511183584
Pune,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,8,Hyundai,Grandi10,1.5040773967762742,10.5356100312583
Chennai,Petrol,Manual,Second,16.95,1498.0,97.7,5.0,9,Nissan,Sunny2011-2014,1.4586150226995167,10.915088464214607
Hyderabad,Petrol,Manual,First,19.0,998.0,66.1,5.0,12,Maruti,A-StarLxi,0.9555114450274363,11.307720058787032
Hyderabad,Petrol,Manual,First,25.17,799.0,53.3,5.0,4,Renault,KWIDRXT,1.4929040961781488,7.549609165154532
Coimbatore,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,10,Hyundai,Verna1.6,1.6808279085207734,10.91430634025357
Chennai,Petrol,Manual,Second,18.9,1061.0,67.0,5.0,14,Maruti,WagonR,0.5596157879354227,10.915088464214607
Kolkata,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,9,BMW,3Series,2.803360380906535,9.998024706360116
Delhi,Diesel,Automatic,First,18.48,1995.0,177.0,5.0,9,BMW,5Series,2.9444389791664403,11.238488619268468
Jaipur,Diesel,Manual,First,25.0,1396.0,69.01,5.0,6,Tata,IndigoCS,1.0296194171811581,11.082142548877775
Hyderabad,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7,Hyundai,i20Sportz,1.824549292051046,10.165851817003619
Kochi,Petrol,Manual,First,16.8,796.0,34.2,8.0,3,Maruti,OmniE,1.33500106673234,9.356257246876337
Hyderabad,Diesel,Manual,First,25.2,1248.0,74.0,5.0,8,Maruti,SwiftZDi,1.8082887711792655,11.302204433654575
Coimbatore,Diesel,Manual,First,23.0,1498.0,98.96,5.0,3,Ford,EcosportSignature,2.4553061800117097,10.049922830765674
Mumbai,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,8,Honda,BrioVX,1.423108334242607,10.198244538659871
Chennai,Diesel,Manual,First,13.68,2393.0,147.8,7.0,5,Toyota,InnovaCrysta,2.803360380906535,11.119719900617751
Bangalore,Diesel,Manual,Second,10.5,2179.0,120.0,8.0,14,Mahindra,Scorpio2.6,1.4586150226995167,12.078239274020289
Kolkata,Petrol,Manual,First,18.5,1197.0,80.0,5.0,12,Hyundai,i201.2,0.8109302162163288,9.798127036878302
Ahmedabad,Diesel,Manual,First,22.32,1582.0,126.32,5.0,8,Hyundai,Verna1.6,1.9095425048844386,11.050937623287538
Chennai,Diesel,Manual,First,15.1,2179.0,140.0,7.0,8,Mahindra,XUV500W6,2.2407096892759584,11.289781913656018
Coimbatore,Diesel,Manual,First,20.64,1498.0,108.5,5.0,8,Volkswagen,Vento1.5,1.6845453849209058,10.944788474491125
Kochi,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3,Maruti,SwiftDzire,2.1412419425852827,9.830486659651637
Pune,Petrol,Manual,First,13.7,1368.0,88.8,5.0,12,Tata,ManzaAura,0.6151856390902335,11.23446738704598
Kolkata,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,10,Maruti,SwiftVDI,0.9162907318741551,11.314474526246391
Chennai,Diesel,Manual,First,22.07,1199.0,73.9,5.0,9,Volkswagen,PoloDiesel,1.55814461804655,11.002099841204238
Pune,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,13,Honda,City1.5,1.252762968495368,11.835008964139341
Bangalore,Diesel,Manual,First,23.0,1396.0,90.0,5.0,8,Hyundai,i20Asta,1.7047480922384253,11.112447898373103
Coimbatore,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10,Honda,City1.5,1.8453002361560848,10.663124474364906
Kochi,Diesel,Manual,First,25.44,936.0,57.6,5.0,8,Chevrolet,BeatDiesel,0.9042181506398859,10.866623701641787
Kochi,Petrol,Manual,First,16.2,995.0,62.1,5.0,8,Chevrolet,Spark1.0,1.1939224684724346,10.509359684984632
Delhi,Diesel,Manual,Second,11.57,2179.0,138.1,7.0,11,Tata,NewSafari,1.252762968495368,11.251560700835821
Delhi,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,8,Mercedes-Benz,GL-Class350,3.657130755799356,11.350406535472453
Pune,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,14,BMW,5Series,2.0781907597781832,11.630708500626612
Kochi,Diesel,Manual,First,14.24,2755.0,174.5,7.0,9,Toyota,Fortuner2.8,2.5862591440482876,11.562401108430754
Pune,Petrol,Automatic,First,11.25,1995.0,150.0,5.0,10,BMW,X1sDrive,2.2512917986064953,11.289781913656018
Kochi,Diesel,Manual,First,20.37,1461.0,108.45,5.0,3,Renault,Captur1.5,2.6397713603489157,8.039802343736485
Coimbatore,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6,Hyundai,Xcent1.1,1.944480556245719,9.592605086913911
Hyderabad,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,12,BMW,3Series,2.3978952727983707,11.56171562913966
Hyderabad,Petrol,Automatic,Second,10.8,2497.0,215.0,5.0,14,BMW,5Series,2.3978952727983707,11.018629143155449
Pune,Petrol,Manual,Second,18.06,1198.0,75.0,5.0,12,Nissan,MicraXE,0.8329091229351039,11.350947565559865
Delhi,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,8,Jaguar,XF2.2,3.2771447329921766,10.778956289890028
Bangalore,Diesel,Automatic,First,10.2,4367.0,308.0,7.0,11,Land Rover,RoverRange,4.204692619390966,10.915088464214607
Mumbai,Petrol,Automatic,First,16.0,1368.0,160.0,5.0,5,Jeep,Compass1.4,2.8763855159214247,8.294049640102028
Delhi,Petrol,Automatic,Second,10.1,2354.0,152.0,5.0,12,Honda,CR-V2.4,1.5686159179138452,11.451050061252142
Coimbatore,Petrol,Manual,First,18.6,1197.0,85.8,5.0,9,Maruti,SwiftVXI,1.5195132049061133,11.020430797888961
Chennai,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6,Hyundai,Xcent1.1,1.252762968495368,11.289781913656018
Kochi,Diesel,Manual,First,19.01,1461.0,108.5,5.0,7,Nissan,TerranoXV,2.0294631718735947,10.673364265954747
Hyderabad,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,7,Audi,A435,3.2188758248682006,10.714417768752456
Coimbatore,Petrol,Manual,First,18.9,1197.0,82.0,5.0,6,Hyundai,Grandi10,1.7715567619105355,10.695982206596772
Hyderabad,Diesel,Manual,First,12.99,2494.0,100.6,8.0,7,Toyota,Innova2.5,2.6026896854443837,11.343500389911293
Kolkata,Petrol,Manual,First,18.5,1197.0,80.0,5.0,7,Hyundai,i201.2,1.5260563034950492,10.46310334047155
Kolkata,Diesel,Manual,First,22.77,1498.0,98.59,5.0,9,Ford,EcoSport1.5,1.589235205116581,10.691944912900398
Hyderabad,Petrol,Manual,First,17.0,1497.0,118.0,5.0,10,Honda,City1.5,1.6582280766035324,11.121880879523294
Coimbatore,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,4,Ford,EcoSport1.5,2.5185025992165158,9.819290393735372
Kolkata,Diesel,Manual,First,22.07,1199.0,73.9,5.0,8,Volkswagen,PoloDiesel,1.33500106673234,10.46310334047155
Mumbai,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,12,Mercedes-Benz,NewC-Class,2.191653532286764,10.799575577092764
Hyderabad,Diesel,Manual,First,22.7,1498.0,89.84,5.0,9,Ford,Ecosport1.5,1.9740810260220096,11.141861783579396
Hyderabad,Petrol,Manual,First,14.4,1396.0,65.0,5.0,5,Tata,IndigoGLE,1.5040773967762742,10.05311372649194
Delhi,Diesel,Manual,First,26.59,1248.0,74.0,5.0,8,Maruti,SwiftDzire,1.423108334242607,11.134034125797095
Coimbatore,Diesel,Manual,First,25.1,1248.0,88.5,5.0,6,Maruti,S-CrossZeta,2.0719132752590443,11.220043228404824
Pune,Diesel,Manual,First,19.01,1461.0,108.45,5.0,8,Renault,Duster110PS,1.9810014688665833,11.407564949312402
Delhi,Petrol,Manual,First,18.9,998.0,67.1,5.0,6,Maruti,WagonR,1.308332819650179,9.998797732340453
Hyderabad,Petrol,Manual,First,18.23651296194153,1086.0,62.0,5.0,12,Hyundai,SantroXing,0.8960880245566357,10.971004692720294
Chennai,Diesel,Manual,Third,25.44,936.0,57.6,5.0,11,Chevrolet,BeatDiesel,0.4054651081081644,11.603679828238693
Delhi,Diesel,Manual,First,16.0,1997.0,140.0,7.0,5,Mahindra,XUV500W4,2.4849066497880004,9.500244972781061
Delhi,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,10,Hyundai,i10Era,0.7884573603642703,10.839580911706463
Hyderabad,Diesel,Manual,First,13.93,2179.0,138.0,7.0,15,Tata,NewSafari,1.2809338454620642,11.542484267211773
Kolkata,Petrol,Manual,First,20.36,1197.0,78.9,5.0,13,Hyundai,i10Sportz,0.6523251860396901,10.669001905221974
Bangalore,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,6,Toyota,InnovaCrysta,3.0204248861443626,11.589886506106357
Jaipur,Diesel,Manual,First,17.5,1896.0,106.0,5.0,12,Skoda,LauraElegance,1.4469189829363254,11.319425663745703
Kolkata,Petrol,Manual,First,18.9,1197.0,82.0,5.0,9,Hyundai,Grandi10,1.1631508098056809,10.275051108968611
Pune,Diesel,Manual,Second,23.59,1364.0,67.08,5.0,10,Toyota,EtiosLiva,0.9555114450274363,12.323855681186558
Kolkata,Diesel,Manual,First,23.4,1248.0,74.0,5.0,8,Maruti,SwiftDzire,1.3480731482996928,10.714417768752456
Kochi,Diesel,Manual,First,23.0,1396.0,90.0,5.0,12,Hyundai,i20Asta,1.247032293786383,11.444657330797734
Hyderabad,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,5,Ford,Figo2015-2019,1.5151272329628591,11.470038840567756
Pune,Diesel,Manual,First,25.47,1248.0,88.5,7.0,6,Maruti,ErtigaVDI,1.9459101490553132,11.77528972943772
Ahmedabad,Diesel,Manual,First,20.77,1248.0,88.8,7.0,9,Maruti,ErtigaZDI,1.749199854809259,11.119038075672119
Kochi,Petrol,Automatic,First,16.8,1497.0,116.3,5.0,6,Honda,City1.5,2.166765369851511,10.77228827467366
Hyderabad,Petrol,Manual,First,19.7,796.0,46.3,5.0,13,Maruti,AltoLXi,0.5306282510621704,10.46310334047155
Hyderabad,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,6,Ford,Endeavour3.2,3.3843902633457743,11.127262984158243
Kochi,Diesel,Manual,First,24.3,1248.0,88.5,5.0,3,Maruti,VitaraBrezza,2.3504224224082058,10.454149084799319
Kolkata,Petrol,Automatic,First,8.6,2706.0,265.0,2.0,7,Porsche,BoxsterS,4.1588830833596715,9.260272740724393
Pune,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6,Maruti,SwiftZDi,2.0215475632609334,10.968198289528557
Mumbai,Petrol,Manual,First,17.57,1193.0,88.7,5.0,8,Tata,ZestRevotron,1.3737155789130306,10.596634733096073
Bangalore,Petrol,Manual,Fourth & Above,17.0,1197.0,80.0,5.0,12,Hyundai,i201.2,1.1786549963416462,11.018629143155449
Mumbai,Diesel,Manual,First,19.4,1422.0,70.0,5.0,13,Skoda,Fabia1.4,1.0116009116784799,11.362102575235644
Kolkata,Diesel,Manual,First,21.43,1364.0,87.2,5.0,7,Toyota,CorollaAltis,1.9947003132247452,10.714417768752456
Ahmedabad,Petrol,Manual,First,17.0,1198.0,73.75,5.0,5,Volkswagen,Ameo1.2,1.547562508716013,10.915088464214607
Kochi,Petrol,Manual,Second,15.29,1591.0,121.3,5.0,6,Hyundai,Creta1.6,2.1713368063840917,10.51474657362339
Kochi,Petrol,Manual,First,20.36,1197.0,78.9,5.0,9,Hyundai,i10Magna,1.2296405510745139,10.754087099210663
Kolkata,Petrol,Manual,First,18.6,1199.0,76.8,5.0,7,Chevrolet,BeatLS,0.9162907318741551,11.695247021764184
Kolkata,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,10,Jaguar,XF3.0,2.995732273553991,10.275051108968611
